ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000922.CSI,20241031,5319.4112,5328.2406,5340.164,5268.6292,5339.5949,-20.1837,-0.378,67528000.11,60269297.735
000922.CSI,20241030,5339.5949,5368.3348,5399.955,5307.4286,5386.3328,-46.7379,-0.8677,54565994.98,47056579.229
000922.CSI,20241029,5386.3328,5468.1028,5475.5281,5378.5431,5469.8608,-83.528,-1.5271,63804489.48,53718131.585
000922.CSI,20241028,5469.8608,5418.1448,5469.8608,5401.8556,5416.0412,53.8196,0.9937,68473622.25,55887883.756
000922.CSI,20241025,5416.0412,5406.7618,5432.0422,5396.9724,5411.0452,4.996,0.0923,49073353.56,42699069.653
000922.CSI,20241024,5411.0452,5427.7315,5437.9924,5392.3398,5439.0771,-28.0319,-0.5154,43071854.46,36813797.448
000922.CSI,20241023,5439.0771,5429.925,5457.3503,5417.0614,5429.9226,9.1545,0.1686,53353821.82,46619333.676
000922.CSI,20241022,5429.9226,5390.6485,5442.6231,5377.1123,5394.9871,34.9355,0.6476,54201267.23,47042650.798
000922.CSI,20241021,5394.9871,5442.2315,5442.4355,5364.2579,5430.0753,-35.0882,-0.6462,74936199.15,63469154.537
000922.CSI,20241018,5430.0753,5371.3646,5498.4954,5317.5364,5383.4212,46.6541,0.8666,79883902.02,67473012.192
000922.CSI,20241017,5383.4212,5489.599,5520.1932,5383.4212,5474.8487,-91.4275,-1.67,66817569.73,57489528.514
000922.CSI,20241016,5474.8487,5375.2986,5515.7745,5372.98,5400.9686,73.8801,1.3679,77481415.05,66751169.126
000922.CSI,20241015,5400.9686,5498.3597,5522.4552,5400.9686,5524.007,-123.0384,-2.2273,72116440.51,60638251.614
000922.CSI,20241014,5524.007,5432.0299,5564.0032,5419.0148,5382.6171,141.3899,2.6268,98622207.34,82594222.043
000922.CSI,20241011,5382.6171,5482.6226,5517.2122,5337.8971,5478.7381,-96.121,-1.7544,81521627.89,69205514.886
000922.CSI,20241010,5478.7381,5329.0658,5593.9012,5329.0658,5313.8236,164.9145,3.1035,124862344.48,108190993.883
000922.CSI,20241009,5313.8236,5655.6494,5655.6494,5313.8236,5753.6297,-439.8061,-7.644,133676798.13,114912251.536
000922.CSI,20241008,5753.6297,6209.6679,6209.6679,5608.3643,5699.2907,54.339,0.9534,204727312.35,187481656.83
000922.CSI,20240930,5699.2907,5511.0395,5750.1125,5431.2722,5355.8896,343.4011,6.4117,177455507.78,153885633.743
000922.CSI,20240927,5355.8896,5355.479,5395.0669,5262.6397,5279.0662,76.8234,1.4552,84282994.22,69221937.838
000922.CSI,20240926,5279.0662,5091.3306,5279.0662,5079.7401,5093.9793,185.0869,3.6334,86389828.05,67990005.345
000922.CSI,20240925,5093.9793,5093.4215,5200.0603,5087.2759,5025.9754,68.0039,1.353,84366401.19,65726415.788
000922.CSI,20240924,5025.9754,4840.8075,5025.9754,4840.8075,4810.4077,215.5677,4.4813,71656278.17,55104335.886
000922.CSI,20240923,4810.4077,4756.9095,4824.0102,4751.7831,4759.7892,50.6185,1.0635,34306549.15,25692278.47
000922.CSI,20240920,4759.7892,4757.6607,4772.6333,4734.1402,4765.3502,-5.561,-0.1167,40511442.55,30652981.07
000922.CSI,20240919,4765.3502,4759.4491,4788.278,4711.3983,4750.4738,14.8764,0.3132,41843373.55,31511670.353
000922.CSI,20240918,4750.4738,4696.732,4758.8599,4685.3816,4696.5703,53.9035,1.1477,32727232.64,24810426.496
000922.CSI,20240913,4696.5703,4720.2092,4749.0937,4696.5703,4717.8606,-21.2903,-0.4513,32493506.87,24028020.573
000922.CSI,20240912,4717.8606,4701.7236,4739.6026,4693.6953,4703.9782,13.8824,0.2951,35975839.87,26413501.815
000922.CSI,20240911,4703.9782,4779.3114,4779.3114,4686.9232,4797.0928,-93.1146,-1.9411,43243000.33,32669440.23
000922.CSI,20240910,4797.0928,4793.3906,4809.179,4747.8981,4793.0864,4.0064,0.0836,39133644.5,28317502.176
000922.CSI,20240909,4793.0864,4863.1334,4863.1334,4778.4056,4875.41,-82.3236,-1.6885,41842830.38,31712666.26
000922.CSI,20240906,4875.41,4916.2251,4940.6224,4872.7309,4922.9052,-47.4952,-0.9648,31362960.19,24242767.645
000922.CSI,20240905,4922.9052,4921.9941,4938.6064,4902.3213,4922.3766,0.5286,0.0107,37340862.4,28180520.545
000922.CSI,20240904,4922.3766,4906.3576,4944.2477,4890.73,4928.7821,-6.4055,-0.13,41132171.32,30137270.131
000922.CSI,20240903,4928.7821,4960.1522,4975.5653,4904.3804,4964.3011,-35.519,-0.7155,54145112.35,38618291.077
000922.CSI,20240902,4964.3011,4932.503,4992.6862,4907.975,4946.0986,18.2025,0.368,59477393.26,44197726.231
000922.CSI,20240830,4946.0986,4929.6871,4998.948,4903.6866,4928.9106,17.188,0.3487,76435940.19,56986887.593
000922.CSI,20240829,4928.9106,4997.0866,4997.858,4926.3956,5001.4171,-72.5065,-1.4497,52297028.0,37807825.115
000922.CSI,20240828,5001.4171,5013.0475,5031.3293,4987.0133,5027.4893,-26.0722,-0.5186,34802073.36,27667609.367
000922.CSI,20240827,5027.4893,5020.7406,5031.9855,5009.5519,5028.4443,-0.955,-0.019,36593117.11,28836025.491
000922.CSI,20240826,5028.4443,5034.359,5040.4693,4994.6711,5034.1147,-5.6704,-0.1126,32847003.51,26580521.661
000922.CSI,20240823,5034.1147,5020.7899,5048.0834,5005.5474,5028.8785,5.2362,0.1041,33470240.93,27723704.091
000922.CSI,20240822,5028.8785,5035.0583,5054.4183,5021.4441,5036.835,-7.9565,-0.158,37282301.02,29064645.694
000922.CSI,20240821,5036.835,5065.5557,5066.8336,5009.6078,5076.7441,-39.9091,-0.7861,35710854.42,27569219.528
000922.CSI,20240820,5076.7441,5141.0829,5141.8155,5054.5436,5135.8034,-59.0593,-1.15,40895999.45,31324726.712
000922.CSI,20240819,5135.8034,5090.8774,5141.3543,5090.0713,5092.8593,42.9441,0.8432,39315961.76,29695800.27
000922.CSI,20240816,5092.8593,5092.3181,5109.9553,5080.4595,5092.5403,0.319,0.0063,35352163.84,27008739.987
000922.CSI,20240815,5092.5403,5045.2099,5110.6408,5035.9578,5047.3326,45.2077,0.8957,34912467.31,27975106.126
000922.CSI,20240814,5047.3326,5062.1236,5071.263,5046.021,5070.0426,-22.71,-0.4479,26866462.71,21394645.172
000922.CSI,20240813,5070.0426,5069.4911,5076.3605,5035.0667,5062.3355,7.7071,0.1522,31001682.19,23528991.746
000922.CSI,20240812,5062.3355,5036.6531,5078.6603,5022.9113,5034.2404,28.0951,0.5581,30291539.16,23566278.826
000922.CSI,20240809,5034.2404,5059.3287,5073.7437,5034.2404,5055.4244,-21.184,-0.419,32763123.48,25976267.955
000922.CSI,20240808,5055.4244,5032.434,5066.1707,5019.3338,5031.8537,23.5707,0.4684,28240091.3,22639088.51
000922.CSI,20240807,5031.8537,5011.7998,5057.8066,4998.7371,5018.3054,13.5483,0.27,32613500.53,26285632.852
000922.CSI,20240806,5018.3054,5053.7212,5075.0737,4982.1122,5034.1085,-15.8031,-0.3139,39506094.62,32008052.427
000922.CSI,20240805,5034.1085,5073.6284,5111.4709,5026.322,5092.7985,-58.69,-1.1524,44325977.78,35293555.673
000922.CSI,20240802,5092.7985,5085.1072,5118.3839,5067.4347,5105.844,-13.0455,-0.2555,33592636.37,26600455.205
000922.CSI,20240801,5105.844,5116.5644,5133.8208,5105.2653,5114.863,-9.019,-0.1763,45026092.07,35270246.816
000922.CSI,20240731,5114.863,5036.9957,5119.0769,5028.7691,5035.2247,79.6383,1.5816,51639976.34,40235503.675
000922.CSI,20240730,5035.2247,5057.3889,5057.3889,5013.3337,5067.1545,-31.9298,-0.6301,35735446.72,28251541.795
000922.CSI,20240729,5067.1545,5059.2971,5071.9367,5032.6741,5062.3531,4.8014,0.0948,37915229.23,28938802.535
000922.CSI,20240726,5062.3531,5057.368,5080.8167,5027.9856,5063.5377,-1.1846,-0.0234,43542223.84,35569416.884
000922.CSI,20240725,5063.5377,5064.7398,5073.6726,5023.7329,5075.7172,-12.1795,-0.24,47047156.0,35577671.005
000922.CSI,20240724,5075.7172,5078.6124,5100.351,5051.6336,5087.1029,-11.3857,-0.2238,44215305.94,34240754.99
000922.CSI,20240723,5087.1029,5144.7523,5147.0625,5087.1029,5151.023,-63.9201,-1.2409,44330018.19,34432471.502
000922.CSI,20240722,5151.023,5190.6795,5190.6795,5107.3511,5199.048,-48.025,-0.9237,43309553.66,35976500.054
000922.CSI,20240719,5199.048,5222.6479,5222.6479,5174.2101,5235.4347,-36.3867,-0.695,41414170.9,34054733.748
000922.CSI,20240718,5235.4347,5211.3464,5239.7128,5174.3494,5227.974,7.4607,0.1427,35918693.89,31081053.388
000922.CSI,20240717,5227.974,5251.2019,5261.4136,5214.207,5263.4867,-35.5127,-0.6747,39978183.53,33763956.009
000922.CSI,20240716,5263.4867,5283.6018,5289.1753,5242.5174,5300.0384,-36.5517,-0.6896,39475144.22,31048464.864
000922.CSI,20240715,5300.0384,5246.7929,5311.0667,5228.0793,5254.1366,45.9018,0.8736,39668528.36,33141621.971
000922.CSI,20240712,5254.1366,5260.8591,5289.3204,5244.614,5283.2287,-29.0921,-0.5507,43928014.79,35940769.176
000922.CSI,20240711,5283.2287,5292.2268,5298.6348,5253.7617,5273.2027,10.026,0.1901,41869127.23,35100482.253
000922.CSI,20240710,5273.2027,5351.5876,5355.9243,5268.3836,5382.263,-109.0603,-2.0263,39927954.28,35350830.527
000922.CSI,20240709,5382.263,5318.0515,5390.0185,5287.4412,5326.1849,56.0781,1.0529,39555869.53,33229468.03
000922.CSI,20240708,5326.1849,5347.2924,5365.5632,5316.9837,5365.1284,-38.9435,-0.7259,39481987.56,33722350.907
000922.CSI,20240705,5365.1284,5382.5152,5394.283,5328.5964,5384.2881,-19.1597,-0.3558,42145354.77,35617459.046
000922.CSI,20240704,5384.2881,5418.9801,5441.6565,5376.5465,5419.5076,-35.2195,-0.6499,35388205.83,29719450.198
000922.CSI,20240703,5419.5076,5456.3713,5471.7059,5411.1609,5464.4834,-44.9758,-0.8231,37325720.33,30698181.898
000922.CSI,20240702,5464.4834,5472.6892,5487.8362,5427.7368,5471.4649,-6.9815,-0.1276,44058089.01,35899738.656
000922.CSI,20240701,5471.4649,5353.7304,5475.1958,5353.5286,5354.8331,116.6318,2.1781,42458691.57,35638834.221
000922.CSI,20240628,5354.8331,5319.2164,5382.5326,5317.3244,5334.2483,20.5848,0.3859,40908679.77,33481574.261
000922.CSI,20240627,5334.2483,5354.1703,5371.8037,5321.7708,5368.9598,-34.7115,-0.6465,40649668.45,32735896.211
000922.CSI,20240626,5368.9598,5340.99,5372.0781,5313.2974,5360.9035,8.0563,0.1503,33556708.35,27524607.484
000922.CSI,20240625,5360.9035,5342.5603,5389.7893,5340.1447,5347.6185,13.285,0.2484,38294062.17,31327838.256
000922.CSI,20240624,5347.6185,5400.8694,5401.3839,5322.8517,5417.796,-70.1775,-1.2953,39129798.45,33175711.97
000922.CSI,20240621,5417.796,5408.8488,5442.9558,5397.5824,5421.5287,-3.7327,-0.0688,35188058.66,29917648.647
000922.CSI,20240620,5421.5287,5430.8819,5450.6632,5407.0087,5438.202,-16.6733,-0.3066,33695459.16,29465570.759
000922.CSI,20240619,5438.202,5452.9621,5469.5922,5431.5135,5460.8694,-22.6674,-0.4151,33938007.23,28147233.855
000922.CSI,20240618,5460.8694,5440.7282,5469.4749,5412.4641,5442.6937,18.1757,0.3339,34957837.95,29133182.924
000922.CSI,20240617,5442.6937,5500.0873,5522.8836,5436.0809,5514.7118,-72.0181,-1.3059,46945791.12,39358863.806
000922.CSI,20240614,5514.7118,5504.8862,5527.7329,5485.8588,5528.935,-14.2232,-0.2573,57192316.29,50661912.132
000922.CSI,20240613,5528.935,5584.508,5591.2656,5513.0494,5597.6489,-68.7139,-1.2275,39129509.01,33168988.439
000922.CSI,20240612,5597.6489,5525.4421,5605.3215,5511.4409,5535.7516,61.8973,1.1181,43638724.82,37051043.32
000922.CSI,20240611,5535.7516,5621.5092,5626.5765,5517.046,5629.323,-93.5714,-1.6622,47705268.86,39559084.873
000922.CSI,20240607,5629.323,5600.1417,5633.3276,5589.2401,5596.0987,33.2243,0.5937,43350032.75,35822535.276
000922.CSI,20240606,5596.0987,5582.9637,5636.874,5579.884,5591.3914,4.7073,0.0842,43186973.74,39088403.266
000922.CSI,20240605,5591.3914,5662.0276,5668.9189,5589.747,5663.5283,-72.1369,-1.2737,37141869.92,33016490.418
000922.CSI,20240604,5663.5283,5622.5778,5671.9583,5598.7947,5634.7944,28.7339,0.5099,40702396.92,37759592.958
000922.CSI,20240603,5634.7944,5663.6464,5674.4433,5600.9476,5669.4873,-34.6929,-0.6119,47728172.12,41478118.125
000922.CSI,20240531,5669.4873,5674.2439,5709.3341,5669.4873,5664.7676,4.7197,0.0833,37552694.31,33525153.626
000922.CSI,20240530,5664.7676,5701.2121,5743.7886,5651.9683,5716.2082,-51.4406,-0.8999,41841587.98,36089732.61
000922.CSI,20240529,5716.2082,5694.2745,5755.9879,5687.0027,5705.0825,11.1257,0.195,37767438.72,33341731.086
000922.CSI,20240528,5705.0825,5731.1354,5747.364,5697.4385,5732.4452,-27.3627,-0.4773,39187332.16,35255183.297
000922.CSI,20240527,5732.4452,5658.2772,5735.2603,5658.2772,5650.8707,81.5745,1.4436,44544181.57,40975513.193
000922.CSI,20240524,5650.8707,5654.6905,5721.7515,5647.6181,5675.4423,-24.5716,-0.4329,41480838.78,36684800.523
000922.CSI,20240523,5675.4423,5732.5132,5733.8052,5662.3588,5754.615,-79.1727,-1.3758,47708334.2,41724732.386
000922.CSI,20240522,5754.615,5756.7697,5806.6297,5752.8434,5757.0172,-2.4022,-0.0417,53402834.25,47866151.464
000922.CSI,20240521,5757.0172,5728.5409,5770.8488,5720.4771,5742.413,14.6042,0.2543,46354697.48,42128586.465
000922.CSI,20240520,5742.413,5690.5338,5759.6265,5688.5202,5689.0775,53.3355,0.9375,66920433.09,61117265.335
000922.CSI,20240517,5689.0775,5633.348,5691.0164,5609.6337,5633.5526,55.5249,0.9856,63058047.19,53826478.835
000922.CSI,20240516,5633.5526,5623.4489,5660.0171,5617.4298,5621.3279,12.2247,0.2175,55943982.07,47069767.065
000922.CSI,20240515,5621.3279,5616.7998,5658.9058,5595.8754,5627.962,-6.6341,-0.1179,39848513.69,35168264.958
000922.CSI,20240514,5627.962,5638.8817,5644.0314,5597.3824,5644.1629,-16.2009,-0.287,44098165.5,39350641.291
000922.CSI,20240513,5644.1629,5610.6344,5653.7702,5569.583,5628.2981,15.8648,0.2819,48478546.6,42518217.266
000922.CSI,20240510,5628.2981,5602.7778,5632.7664,5576.6526,5602.7265,25.5716,0.4564,50174278.51,43698691.695
000922.CSI,20240509,5602.7265,5562.458,5613.9135,5560.6447,5563.1492,39.5773,0.7114,45940437.68,38701997.957
000922.CSI,20240508,5563.1492,5550.1637,5588.3389,5544.9598,5556.497,6.6522,0.1197,47019317.96,41621735.909
000922.CSI,20240507,5556.497,5548.5719,5562.736,5528.608,5554.3174,2.1796,0.0392,55207335.44,46308536.338
000922.CSI,20240506,5554.3174,5532.2343,5557.4981,5494.5873,5499.6595,54.6579,0.9938,72242174.52,63056094.103
000922.CSI,20240430,5499.6595,5482.7842,5536.1135,5469.7897,5495.3081,4.3514,0.0792,64522770.83,56543811.635
000922.CSI,20240429,5495.3081,5470.3802,5503.7662,5427.316,5502.1408,-6.8327,-0.1242,75759487.43,65462673.12
000922.CSI,20240426,5502.1408,5523.1176,5554.1365,5459.5752,5536.7855,-34.6447,-0.6257,68592400.64,56326937.445
000922.CSI,20240425,5536.7855,5501.3006,5539.1895,5493.6899,5509.2218,27.5637,0.5003,37438047.84,32143774.413
000922.CSI,20240424,5509.2218,5500.4199,5509.6794,5451.1152,5501.328,7.8938,0.1435,38784609.78,33939900.753
000922.CSI,20240423,5501.328,5564.3603,5567.2742,5490.8981,5594.3976,-93.0696,-1.6636,49196871.81,41071047.72
000922.CSI,20240422,5594.3976,5708.5678,5741.4368,5592.5378,5710.2691,-115.8715,-2.0292,53287876.82,46939996.879
000922.CSI,20240419,5710.2691,5659.1091,5748.3114,5655.5531,5693.4158,16.8533,0.296,50089295.0,43782356.816
000922.CSI,20240418,5693.4158,5663.7697,5742.6803,5660.4793,5669.0568,24.359,0.4297,63276899.24,54232652.065
000922.CSI,20240417,5669.0568,5555.8794,5669.0568,5536.002,5566.742,102.3148,1.838,59092736.66,48635748.9
000922.CSI,20240416,5566.742,5578.3177,5641.2776,5536.7827,5585.2625,-18.5205,-0.3316,62092530.5,53573973.126
000922.CSI,20240415,5585.2625,5486.1469,5591.438,5457.3231,5483.8509,101.4116,1.8493,58516229.64,50029058.103
000922.CSI,20240412,5483.8509,5492.4211,5519.7467,5469.2855,5502.4367,-18.5858,-0.3378,40023282.79,34370188.588
000922.CSI,20240411,5502.4367,5431.987,5530.8185,5422.6899,5454.4099,48.0268,0.8805,41219991.95,36846737.894
000922.CSI,20240410,5454.4099,5436.461,5486.4514,5429.501,5441.7507,12.6592,0.2326,44554378.41,40351173.878
000922.CSI,20240409,5441.7507,5457.1173,5480.1042,5419.416,5461.6517,-19.901,-0.3644,42608120.52,36795296.973
000922.CSI,20240408,5461.6517,5455.3423,5516.773,5432.7296,5470.4836,-8.8319,-0.1614,50688172.19,45415125.735
000922.CSI,20240403,5470.4836,5413.3721,5471.9749,5411.3988,5416.8936,53.59,0.9893,43919262.37,40524574.398
000922.CSI,20240402,5416.8936,5391.0761,5434.5215,5388.9502,5396.8299,20.0637,0.3718,49385123.47,43089014.4
000922.CSI,20240401,5396.8299,5369.6998,5399.0248,5360.9343,5380.7251,16.1048,0.2993,46833091.49,42366311.517
000922.CSI,20240329,5380.7251,5317.6756,5381.6358,5314.9522,5325.6544,55.0707,1.0341,44114501.5,36605051.483
000922.CSI,20240328,5325.6544,5321.6766,5357.3909,5288.5591,5330.6982,-5.0438,-0.0946,49382024.12,38101362.23
000922.CSI,20240327,5330.6982,5345.5684,5381.498,5330.6982,5348.7607,-18.0625,-0.3377,40478016.19,34280913.61
000922.CSI,20240326,5348.7607,5355.0521,5367.0153,5306.4407,5352.3645,-3.6038,-0.0673,40994237.23,36110527.633
000922.CSI,20240325,5352.3645,5328.4621,5418.115,5323.5643,5347.7352,4.6293,0.0866,42683513.58,38086987.569
000922.CSI,20240322,5347.7352,5359.7376,5377.4602,5312.3712,5365.8258,-18.0906,-0.3371,38437406.96,33573778.87
000922.CSI,20240321,5365.8258,5358.6598,5379.6083,5337.4712,5359.2121,6.6137,0.1234,34343084.45,30316152.315
000922.CSI,20240320,5359.2121,5328.5334,5368.2402,5309.2215,5338.3232,20.8889,0.3913,36595196.8,33576590.54
000922.CSI,20240319,5338.3232,5352.4348,5378.4615,5333.3033,5357.7926,-19.4694,-0.3634,38993387.63,35286515.769
000922.CSI,20240318,5357.7926,5361.5183,5366.0866,5324.7622,5370.6004,-12.8078,-0.2385,40803821.34,37297075.547
000922.CSI,20240315,5370.6004,5365.4622,5375.0883,5324.4072,5370.8322,-0.2318,-0.0043,42990760.92,38649637.185
000922.CSI,20240314,5370.8322,5345.5825,5386.9779,5345.0593,5356.5324,14.2998,0.267,39493646.9,35613109.479
000922.CSI,20240313,5356.5324,5365.5404,5375.2313,5314.9561,5379.1772,-22.6448,-0.421,44509117.88,41624379.281
000922.CSI,20240312,5379.1772,5468.6971,5469.3571,5365.3159,5482.4938,-103.3166,-1.8845,62537384.47,57415930.186
000922.CSI,20240311,5482.4938,5518.7837,5529.3627,5435.7148,5524.1934,-41.6996,-0.7549,46985760.97,42602676.246
000922.CSI,20240308,5524.1934,5490.3117,5526.6839,5468.2972,5493.8044,30.389,0.5532,38042236.38,33548334.398
000922.CSI,20240307,5493.8044,5467.276,5537.4955,5467.2526,5467.6202,26.1842,0.4789,41488853.68,36495715.404
000922.CSI,20240306,5467.6202,5464.3402,5504.2212,5459.959,5469.1493,-1.5291,-0.028,42905033.12,37619345.422
000922.CSI,20240305,5469.1493,5427.8038,5479.8533,5417.8777,5439.7557,29.3936,0.5403,50455131.27,43532400.065
000922.CSI,20240304,5439.7557,5404.9514,5441.9121,5384.4067,5414.2425,25.5132,0.4712,48342033.98,43543477.867
000922.CSI,20240301,5414.2425,5405.8461,5433.1602,5391.4617,5414.0184,0.2241,0.0041,42609085.99,37397338.899
000922.CSI,20240229,5414.0184,5331.0761,5414.0184,5329.0225,5352.3587,61.6597,1.152,44078503.31,38399887.328
000922.CSI,20240228,5352.3587,5394.9242,5430.7705,5350.7435,5402.8901,-50.5314,-0.9353,53757444.7,46725278.099
000922.CSI,20240227,5402.8901,5358.5246,5408.296,5345.349,5374.6779,28.2122,0.5249,42001293.08,35701398.728
000922.CSI,20240226,5374.6779,5461.0505,5465.601,5354.3931,5470.9763,-96.2984,-1.7602,54178321.03,46698995.76
000922.CSI,20240223,5470.9763,5489.9922,5513.8787,5440.4724,5490.3956,-19.4193,-0.3537,50936326.35,43208227.039
000922.CSI,20240222,5490.3956,5398.7774,5490.3956,5396.3171,5411.4537,78.9419,1.4588,45875971.91,41662335.58
000922.CSI,20240221,5411.4537,5386.168,5487.6493,5371.1292,5410.1912,1.2625,0.0233,62152496.95,52597383.897
000922.CSI,20240220,5410.1912,5333.9059,5414.8638,5312.9972,5348.8828,61.3084,1.1462,49307509.5,41885787.439
000922.CSI,20240219,5348.8828,5267.6006,5349.7215,5212.5383,5244.2155,104.6673,1.9959,69691983.75,55378746.645
000922.CSI,20240208,5244.2155,5228.1083,5295.3556,5209.613,5240.3177,3.8978,0.0744,73389605.7,56138257.36
000922.CSI,20240207,5240.3177,5135.0568,5240.3177,5094.5691,5139.1514,101.1663,1.9685,88554579.71,67434600.047
000922.CSI,20240206,5139.1514,4985.0414,5167.7826,4970.2292,5020.678,118.4734,2.3597,75025224.79,58149843.103
000922.CSI,20240205,5020.678,5008.149,5078.8917,4907.3229,5024.7982,-4.1202,-0.082,78256556.99,58801630.981
000922.CSI,20240202,5024.7982,5029.8904,5108.7568,4923.5157,5028.7856,-3.9874,-0.0793,62335731.23,47543789.482
000922.CSI,20240201,5028.7856,5053.6147,5081.7596,5009.1454,5079.3378,-50.5522,-0.9953,48665870.5,37777994.298
000922.CSI,20240131,5079.3378,5074.5574,5138.2492,5053.8113,5098.2721,-18.9343,-0.3714,52382726.4,42509220.123
000922.CSI,20240130,5098.2721,5146.9299,5187.5363,5094.8154,5166.2084,-67.9363,-1.315,49853195.43,38908509.104
000922.CSI,20240129,5166.2084,5168.2906,5213.4767,5158.8168,5152.4047,13.8037,0.2679,65585195.65,50776320.705
000922.CSI,20240126,5152.4047,5084.0661,5168.4735,5081.1504,5085.8927,66.512,1.3078,63435654.54,47761774.621
000922.CSI,20240125,5085.8927,4955.6505,5085.8927,4950.7738,4943.458,142.4347,2.8813,59802788.27,45349066.315
000922.CSI,20240124,4943.458,4846.8616,4945.5239,4817.6857,4835.9292,107.5288,2.2235,49091178.61,36046875.592
000922.CSI,20240123,4835.9292,4770.1715,4855.1128,4734.0954,4778.6825,57.2467,1.198,42284715.12,31223087.153
000922.CSI,20240122,4778.6825,4931.3302,4931.3302,4751.0691,4942.0795,-163.397,-3.3062,54452149.22,39668495.507
000922.CSI,20240119,4942.0795,4958.9364,4978.6869,4926.2141,4971.3035,-29.224,-0.5879,41375514.19,31160889.739
000922.CSI,20240118,4971.3035,4991.4224,4991.4224,4842.9832,5004.1065,-32.803,-0.6555,64091605.55,45341722.971
000922.CSI,20240117,5004.1065,5066.042,5085.8264,5004.1065,5075.1494,-71.0429,-1.3998,40482337.14,30485949.902
000922.CSI,20240116,5075.1494,5052.3307,5081.6717,5027.2522,5057.5149,17.6345,0.3487,38171962.33,28593066.615
000922.CSI,20240115,5057.5149,5018.1864,5064.0866,5013.8392,5032.4176,25.0973,0.4987,31802311.46,25384118.198
000922.CSI,20240112,5032.4176,5013.6381,5059.6257,5012.3689,5020.5794,11.8382,0.2358,30488206.1,23510205.267
000922.CSI,20240111,5020.5794,5041.285,5049.2825,5013.5187,5046.523,-25.9436,-0.5141,39232073.38,29617919.798
000922.CSI,20240110,5046.523,5064.1301,5077.6071,5046.523,5074.4042,-27.8812,-0.5494,30884134.83,24859338.006
000922.CSI,20240109,5074.4042,5040.9095,5084.8795,5014.8822,5046.0217,28.3825,0.5625,36745598.69,28808910.025
000922.CSI,20240108,5046.0217,5092.0029,5092.2539,5044.1768,5099.2457,-53.224,-1.0438,41645525.69,32427755.078
000922.CSI,20240105,5099.2457,5092.5583,5166.3539,5077.3376,5096.1593,3.0864,0.0606,52005595.1,40531404.665
000922.CSI,20240104,5096.1593,5074.3017,5100.0157,5056.4629,5074.1832,21.9761,0.4331,41077774.19,32707800.308
000922.CSI,20240103,5074.1832,5014.1135,5074.7529,5012.4149,5020.9933,53.1899,1.0594,40495455.84,31735446.24
000922.CSI,20240102,5020.9933,4970.2634,5042.2218,4968.392,4969.6698,51.3235,1.0327,41503726.92,33939023.612
000922.CSI,20231229,4969.6698,4935.5262,4975.8751,4933.9823,4943.7964,25.8734,0.5234,33036896.87,26179154.193
000922.CSI,20231228,4943.7964,4950.9455,4960.8236,4924.745,4950.1365,-6.3401,-0.1281,46516505.08,35745967.674
000922.CSI,20231227,4950.1365,4924.1902,4953.6358,4902.9768,4921.8706,28.2659,0.5743,30005831.23,23185752.173
000922.CSI,20231226,4921.8706,4956.4218,4981.4998,4917.7815,4951.0593,-29.1887,-0.5895,27276983.27,23818034.917
000922.CSI,20231225,4951.0593,4936.5444,4955.0597,4911.6403,4943.319,7.7403,0.1566,23997206.67,19569445.619
000922.CSI,20231222,4943.319,4955.6391,4978.2107,4932.3904,4954.7063,-11.3873,-0.2298,34933227.36,28352826.223
000922.CSI,20231221,4954.7063,4948.1346,4956.7937,4909.4025,4959.6461,-4.9398,-0.0996,34804247.25,27877318.398
000922.CSI,20231220,4959.6461,4985.0712,5010.1705,4959.6461,4981.9427,-22.2966,-0.4475,30676057.29,26037791.677
000922.CSI,20231219,4981.9427,4995.111,4995.111,4957.6528,4990.6419,-8.6992,-0.1743,25185444.18,18864616.153
000922.CSI,20231218,4990.6419,4988.549,5027.038,4974.5435,5001.821,-11.1791,-0.2235,31116110.17,22432793.118
000922.CSI,20231215,5001.821,5039.4135,5049.5335,4996.5309,5031.5238,-29.7028,-0.5903,32017711.64,24693241.103
000922.CSI,20231214,5031.5238,5045.715,5059.3447,5028.4355,5036.1163,-4.5925,-0.0912,26003385.62,20846557.799
000922.CSI,20231213,5036.1163,5066.8501,5074.5544,5034.3241,5078.0651,-41.9488,-0.8261,31780497.17,24610030.437
000922.CSI,20231212,5078.0651,5035.3618,5078.7925,5009.8629,5039.6988,38.3663,0.7613,40944719.04,31030749.152
000922.CSI,20231211,5039.6988,4952.2166,5044.0987,4900.3479,4963.7549,75.9439,1.53,51159199.05,38065304.372
000922.CSI,20231208,4963.7549,4957.7359,4986.2528,4939.7649,4964.688,-0.9331,-0.0188,49886014.7,34852204.909
000922.CSI,20231207,4964.688,4953.2881,4978.2077,4931.2581,4957.1893,7.4987,0.1513,36299882.82,26134355.728
000922.CSI,20231206,4957.1893,4954.5674,4971.5322,4918.3908,4959.3167,-2.1274,-0.0429,38543161.38,26946677.289
000922.CSI,20231205,4959.3167,5018.3844,5018.3844,4956.7595,5024.1428,-64.8261,-1.2903,32554945.34,24889049.035
000922.CSI,20231204,5024.1428,5025.0865,5038.6894,5012.9718,5023.6238,0.519,0.0103,30250419.75,23490805.919
000922.CSI,20231201,5023.6238,5008.9186,5027.5363,5000.5278,5008.6145,15.0093,0.2997,35238245.66,26738942.746
