ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
H00300.CSI,20260428,7036.2401,,,,7054.7855,-18.5454,-0.2629,,
H00300.CSI,20260427,7054.7855,,,,7052.4521,2.3334,0.0331,,
H00300.CSI,20260424,7052.4521,,,,7077.3119,-24.8598,-0.3513,,
H00300.CSI,20260423,7077.3119,,,,7096.9776,-19.6657,-0.2771,,
H00300.CSI,20260422,7096.9776,,,,7045.2592,51.7184,0.7341,,
H00300.CSI,20260421,7045.2592,,,,7029.3208,15.9384,0.2267,,
H00300.CSI,20260420,7029.3208,,,,6986.8114,42.5094,0.6084,,
H00300.CSI,20260417,6986.8114,,,,6998.2187,-11.4073,-0.163,,
H00300.CSI,20260416,6998.2187,,,,6922.3337,75.885,1.0962,,
H00300.CSI,20260415,6922.3337,,,,6945.7004,-23.3667,-0.3364,,
H00300.CSI,20260414,6945.7004,,,,6864.2523,81.4481,1.1866,,
H00300.CSI,20260413,6864.2523,,,,6850.0853,14.167,0.2068,,
H00300.CSI,20260410,6850.0853,,,,6745.8648,104.2205,1.545,,
H00300.CSI,20260409,6745.8648,,,,6789.1985,-43.3337,-0.6383,,
H00300.CSI,20260408,6789.1985,,,,6560.2996,228.8989,3.4892,,
H00300.CSI,20260407,6560.2996,,,,6560.4548,-0.1552,-0.0024,,
H00300.CSI,20260403,6560.4548,,,,6616.7777,-56.3229,-0.8512,,
H00300.CSI,20260402,6616.7777,,,,6686.4373,-69.6596,-1.0418,,
H00300.CSI,20260401,6686.4373,,,,6574.1353,112.302,1.7082,,
H00300.CSI,20260331,6574.1353,,,,6636.0359,-61.9006,-0.9328,,
H00300.CSI,20260330,6636.0359,,,,6651.7247,-15.6888,-0.2359,,
H00300.CSI,20260327,6651.7247,,,,6614.7394,36.9853,0.5591,,
H00300.CSI,20260326,6614.7394,,,,6703.277,-88.5376,-1.3208,,
H00300.CSI,20260325,6703.277,,,,6610.5852,92.6918,1.4022,,
H00300.CSI,20260324,6610.5852,,,,6526.7841,83.8011,1.284,,
H00300.CSI,20260323,6526.7841,,,,6746.935,-220.1509,-3.263,,
H00300.CSI,20260320,6746.935,,,,6770.9166,-23.9816,-0.3542,,
H00300.CSI,20260319,6770.9166,,,,6881.8355,-110.9189,-1.6118,,
H00300.CSI,20260318,6881.8355,,,,6850.9697,30.8658,0.4505,,
H00300.CSI,20260317,6850.9697,,,,6901.3755,-50.4058,-0.7304,,
H00300.CSI,20260316,6901.3755,,,,6897.8017,3.5738,0.0518,,
H00300.CSI,20260313,6897.8017,,,,6925.0141,-27.2124,-0.393,,
H00300.CSI,20260312,6925.0141,,,,6950.0336,-25.0195,-0.36,,
H00300.CSI,20260311,6950.0336,,,,6906.0987,43.9349,0.6362,,
H00300.CSI,20260310,6906.0987,,,,6818.4921,87.6066,1.2848,,
H00300.CSI,20260309,6818.4921,,,,6884.9476,-66.4555,-0.9652,,
H00300.CSI,20260306,6884.9476,,,,6866.1087,18.8389,0.2744,,
H00300.CSI,20260305,6866.1087,,,,6799.5298,66.5789,0.9792,,
H00300.CSI,20260304,6799.5298,,,,6878.2287,-78.6989,-1.1442,,
H00300.CSI,20260303,6878.2287,,,,6985.7368,-107.5081,-1.539,,
H00300.CSI,20260302,6985.7368,,,,6959.1127,26.6241,0.3826,,
H00300.CSI,20260227,6959.1127,,,,6983.0852,-23.9725,-0.3433,,
H00300.CSI,20260226,6983.0852,,,,6996.3986,-13.3134,-0.1903,,
H00300.CSI,20260225,6996.3986,,,,6954.5288,41.8698,0.6021,,
H00300.CSI,20260224,6954.5288,,,,6884.8904,69.6384,1.0115,,
H00300.CSI,20260213,6884.8904,,,,6972.3068,-87.4164,-1.2538,,
H00300.CSI,20260212,6972.3068,,,,6962.8819,9.4249,0.1354,,
H00300.CSI,20260211,6962.8819,,,,6978.2189,-15.337,-0.2198,,
H00300.CSI,20260210,6978.2189,,,,6970.3893,7.8296,0.1123,,
H00300.CSI,20260209,6970.3893,,,,6858.1631,112.2262,1.6364,,
H00300.CSI,20260206,6858.1631,,,,6895.0657,-36.9026,-0.5352,,
H00300.CSI,20260205,6895.0657,,,,6936.2634,-41.1977,-0.5939,,
H00300.CSI,20260204,6936.2634,,,,6879.2652,56.9982,0.8286,,
H00300.CSI,20260203,6879.2652,,,,6799.3621,79.9031,1.1752,,
H00300.CSI,20260202,6799.3621,,,,6947.5141,-148.152,-2.1324,,
H00300.CSI,20260130,6947.5141,,,,7017.3076,-69.7935,-0.9946,,
H00300.CSI,20260129,7017.3076,,,,6964.2584,53.0492,0.7617,,
H00300.CSI,20260128,6964.2584,,,,6946.1029,18.1555,0.2614,,
H00300.CSI,20260127,6946.1029,,,,6947.9807,-1.8778,-0.027,,
H00300.CSI,20260126,6947.9807,,,,6941.3863,6.5944,0.095,,
H00300.CSI,20260123,6941.3863,,,,6971.027,-29.6407,-0.4252,,
H00300.CSI,20260122,6971.027,,,,6970.0826,0.9444,0.0135,,
H00300.CSI,20260121,6970.0826,,,,6963.8977,6.1849,0.0888,,
H00300.CSI,20260120,6963.8977,,,,6986.8862,-22.9885,-0.329,,
H00300.CSI,20260119,6986.8862,,,,6983.0746,3.8116,0.0546,,
H00300.CSI,20260116,6983.0746,,,,7008.2002,-25.1256,-0.3585,,
H00300.CSI,20260115,7008.2002,,,,6994.0165,14.1837,0.2028,,
H00300.CSI,20260114,6994.0165,,,,7020.8809,-26.8644,-0.3826,,
H00300.CSI,20260113,7020.8809,,,,7063.3914,-42.5105,-0.6018,,
H00300.CSI,20260112,7063.3914,,,,7017.3105,46.0809,0.6567,,
H00300.CSI,20260109,7017.3105,,,,6985.5652,31.7453,0.4544,,
H00300.CSI,20260108,6985.5652,,,,7043.0316,-57.4664,-0.8159,,
H00300.CSI,20260107,7043.0316,,,,7063.6812,-20.6496,-0.2923,,
H00300.CSI,20260106,7063.6812,,,,6956.1222,107.559,1.5462,,
H00300.CSI,20260105,6956.1222,,,,6826.6195,129.5027,1.897,,
H00300.CSI,20251231,6826.6195,,,,6858.0877,-31.4682,-0.4588,,
H00300.CSI,20251230,6858.0877,,,,6840.5273,17.5604,0.2567,,
H00300.CSI,20251229,6840.5273,,,,6866.8442,-26.3169,-0.3832,,
H00300.CSI,20251226,6866.8442,,,,6845.1635,21.6807,0.3167,,
H00300.CSI,20251225,6845.1635,,,,6831.5114,13.6521,0.1998,,
H00300.CSI,20251224,6831.5114,,,,6811.767,19.7444,0.2899,,
H00300.CSI,20251223,6811.767,,,,6798.1152,13.6518,0.2008,,
H00300.CSI,20251222,6798.1152,,,,6734.0711,64.0441,0.951,,
H00300.CSI,20251219,6734.0711,,,,6707.3237,26.7474,0.3988,,
H00300.CSI,20251218,6707.3237,,,,6745.7774,-38.4537,-0.57,,
H00300.CSI,20251217,6745.7774,,,,6623.3943,122.3831,1.8477,,
H00300.CSI,20251216,6623.3943,,,,6703.5962,-80.2019,-1.1964,,
H00300.CSI,20251215,6703.5962,,,,6743.989,-40.3928,-0.5989,,
H00300.CSI,20251212,6743.989,,,,6700.7122,43.2768,0.6459,,
H00300.CSI,20251211,6700.7122,,,,6758.1848,-57.4726,-0.8504,,
H00300.CSI,20251210,6758.1848,,,,6767.5982,-9.4134,-0.1391,,
H00300.CSI,20251209,6767.5982,,,,6802.1327,-34.5345,-0.5077,,
H00300.CSI,20251208,6802.1327,,,,6747.3569,54.7758,0.8118,,
H00300.CSI,20251205,6747.3569,,,,6691.4735,55.8834,0.8351,,
H00300.CSI,20251204,6691.4735,,,,6668.6216,22.8519,0.3427,,
H00300.CSI,20251203,6668.6216,,,,6702.8931,-34.2715,-0.5113,,
H00300.CSI,20251202,6702.8931,,,,6735.494,-32.6009,-0.484,,
H00300.CSI,20251201,6735.494,,,,6662.1649,73.3291,1.1007,,
H00300.CSI,20251128,6662.1649,,,,6645.4112,16.7537,0.2521,,
H00300.CSI,20251127,6645.4112,,,,6648.6826,-3.2714,-0.0492,,
H00300.CSI,20251126,6648.6826,,,,6608.5368,40.1458,0.6075,,
H00300.CSI,20251125,6608.5368,,,,6546.0604,62.4764,0.9544,,
H00300.CSI,20251124,6546.0604,,,,6554.0422,-7.9818,-0.1218,,
H00300.CSI,20251121,6554.0422,,,,6717.6157,-163.5735,-2.435,,
H00300.CSI,20251120,6717.6157,,,,6750.9622,-33.3465,-0.494,,
H00300.CSI,20251119,6750.9622,,,,6721.389,29.5732,0.44,,
H00300.CSI,20251118,6721.389,,,,6764.1238,-42.7348,-0.6318,,
H00300.CSI,20251117,6764.1238,,,,6808.3127,-44.1889,-0.649,,
H00300.CSI,20251114,6808.3127,,,,6917.0223,-108.7096,-1.5716,,
H00300.CSI,20251113,6917.0223,,,,6834.3991,82.6232,1.2089,,
H00300.CSI,20251112,6834.3991,,,,6843.1784,-8.7793,-0.1283,,
H00300.CSI,20251111,6843.1784,,,,6906.2611,-63.0827,-0.9134,,
H00300.CSI,20251110,6906.2611,,,,6881.4555,24.8056,0.3605,,
H00300.CSI,20251107,6881.4555,,,,6902.6619,-21.2064,-0.3072,,
H00300.CSI,20251106,6902.6619,,,,6805.3796,97.2823,1.4295,,
H00300.CSI,20251105,6805.3796,,,,6792.6823,12.6973,0.1869,,
H00300.CSI,20251104,6792.6823,,,,6843.6027,-50.9204,-0.7441,,
H00300.CSI,20251103,6843.6027,,,,6824.4323,19.1704,0.2809,,
H00300.CSI,20251031,6824.4323,,,,6926.2597,-101.8274,-1.4702,,
H00300.CSI,20251030,6926.2597,,,,6981.9638,-55.7041,-0.7978,,
H00300.CSI,20251029,6981.9638,,,,6899.5336,82.4302,1.1947,,
H00300.CSI,20251028,6899.5336,,,,6934.0117,-34.4781,-0.4972,,
H00300.CSI,20251027,6934.0117,,,,6852.3139,81.6978,1.1923,,
H00300.CSI,20251024,6852.3139,,,,6767.2094,85.1045,1.2576,,
H00300.CSI,20251023,6767.2094,,,,6746.8663,20.3431,0.3015,,
H00300.CSI,20251022,6746.8663,,,,6769.1149,-22.2486,-0.3287,,
H00300.CSI,20251021,6769.1149,,,,6666.7545,102.3604,1.5354,,
H00300.CSI,20251020,6666.7545,,,,6631.0259,35.7286,0.5388,,
H00300.CSI,20251017,6631.0259,,,,6782.7547,-151.7288,-2.237,,
H00300.CSI,20251016,6782.7547,,,,6763.2795,19.4752,0.288,,
H00300.CSI,20251015,6763.2795,,,,6663.2584,100.0211,1.5011,,
H00300.CSI,20251014,6663.2584,,,,6743.8713,-80.6129,-1.1954,,
H00300.CSI,20251013,6743.8713,,,,6776.9267,-33.0554,-0.4878,,
H00300.CSI,20251010,6776.9267,,,,6912.5142,-135.5875,-1.9615,,
H00300.CSI,20251009,6912.5142,,,,6811.5474,100.9668,1.4823,,
H00300.CSI,20250930,6811.5474,,,,6779.7126,31.8348,0.4696,,
H00300.CSI,20250929,6779.7126,,,,6676.9151,102.7975,1.5396,,
H00300.CSI,20250926,6676.9151,,,,6739.9291,-63.014,-0.9349,,
H00300.CSI,20250925,6739.9291,,,,6699.323,40.6061,0.6061,,
H00300.CSI,20250924,6699.323,,,,6630.6952,68.6278,1.035,,
H00300.CSI,20250923,6630.6952,,,,6634.8407,-4.1455,-0.0625,,
H00300.CSI,20250922,6634.8407,,,,6604.4899,30.3508,0.4595,,
H00300.CSI,20250919,6604.4899,,,,6598.8354,5.6545,0.0857,,
H00300.CSI,20250918,6598.8354,,,,6676.254,-77.4186,-1.1596,,
H00300.CSI,20250917,6676.254,,,,6634.8274,41.4266,0.6244,,
H00300.CSI,20250916,6634.8274,,,,6647.7299,-12.9025,-0.1941,,
H00300.CSI,20250915,6647.7299,,,,6631.5137,16.2162,0.2445,,
H00300.CSI,20250912,6631.5137,,,,6669.2567,-37.743,-0.5659,,
H00300.CSI,20250911,6669.2567,,,,6518.4177,150.839,2.314,,
H00300.CSI,20250910,6518.4177,,,,6504.9555,13.4622,0.207,,
H00300.CSI,20250909,6504.9555,,,,6550.8731,-45.9176,-0.7009,,
H00300.CSI,20250908,6550.8731,,,,6540.0748,10.7983,0.1651,,
H00300.CSI,20250905,6540.0748,,,,6400.172,139.9028,2.1859,,
H00300.CSI,20250904,6400.172,,,,6538.1314,-137.9594,-2.1101,,
H00300.CSI,20250903,6538.1314,,,,6583.0251,-44.8937,-0.682,,
H00300.CSI,20250902,6583.0251,,,,6631.7819,-48.7568,-0.7352,,
H00300.CSI,20250901,6631.7819,,,,6591.6467,40.1352,0.6089,,
H00300.CSI,20250829,6591.6467,,,,6540.8439,50.8028,0.7767,,
H00300.CSI,20250828,6540.8439,,,,6427.0543,113.7896,1.7705,,
H00300.CSI,20250827,6427.0543,,,,6524.3134,-97.2591,-1.4907,,
H00300.CSI,20250826,6524.3134,,,,6548.6829,-24.3695,-0.3721,,
H00300.CSI,20250825,6548.6829,,,,6414.1154,134.5675,2.098,,
H00300.CSI,20250822,6414.1154,,,,6281.1668,132.9486,2.1166,,
H00300.CSI,20250821,6281.1668,,,,6256.6841,24.4827,0.3913,,
H00300.CSI,20250820,6256.6841,,,,6185.2761,71.408,1.1545,,
H00300.CSI,20250819,6185.2761,,,,6208.3686,-23.0925,-0.372,,
H00300.CSI,20250818,6208.3686,,,,6154.0976,54.271,0.8819,,
H00300.CSI,20250815,6154.0976,,,,6110.9225,43.1751,0.7065,,
H00300.CSI,20250814,6110.9225,,,,6114.807,-3.8845,-0.0635,,
H00300.CSI,20250813,6114.807,,,,6066.6716,48.1354,0.7934,,
H00300.CSI,20250812,6066.6716,,,,6035.4665,31.2051,0.517,,
H00300.CSI,20250811,6035.4665,,,,6009.7819,25.6846,0.4274,,
H00300.CSI,20250808,6009.7819,,,,6021.7218,-11.9399,-0.1983,,
H00300.CSI,20250807,6021.7218,,,,6019.9937,1.7281,0.0287,,
H00300.CSI,20250806,6019.9937,,,,6005.3074,14.6863,0.2446,,
H00300.CSI,20250805,6005.3074,,,,5957.3819,47.9255,0.8045,,
H00300.CSI,20250804,5957.3819,,,,5934.1853,23.1966,0.3909,,
H00300.CSI,20250801,5934.1853,,,,5964.3565,-30.1712,-0.5059,,
H00300.CSI,20250731,5964.3565,,,,6073.8558,-109.4993,-1.8028,,
H00300.CSI,20250730,6073.8558,,,,6074.94,-1.0842,-0.0178,,
H00300.CSI,20250729,6074.94,,,,6050.2478,24.6922,0.4081,,
H00300.CSI,20250728,6050.2478,,,,6036.0816,14.1662,0.2347,,
H00300.CSI,20250725,6036.0816,,,,6065.461,-29.3794,-0.4844,,
H00300.CSI,20250724,6065.461,,,,6022.1899,43.2711,0.7185,,
H00300.CSI,20250723,6022.1899,,,,6020.6086,1.5813,0.0263,,
H00300.CSI,20250722,6020.6086,,,,5971.0153,49.5933,0.8306,,
H00300.CSI,20250721,5971.0153,,,,5930.9302,40.0851,0.6759,,
H00300.CSI,20250718,5930.9302,,,,5888.8388,42.0914,0.7148,,
H00300.CSI,20250717,5888.8388,,,,5845.4105,43.4283,0.7429,,
H00300.CSI,20250716,5845.4105,,,,5859.9851,-14.5746,-0.2487,,
H00300.CSI,20250715,5859.9851,,,,5856.9799,3.0052,0.0513,,
H00300.CSI,20250714,5856.9799,,,,5850.2844,6.6955,0.1144,,
H00300.CSI,20250711,5850.2844,,,,5835.1281,15.1563,0.2597,,
H00300.CSI,20250710,5835.1281,,,,5804.9368,30.1913,0.5201,,
H00300.CSI,20250709,5804.9368,,,,5814.4891,-9.5523,-0.1643,,
H00300.CSI,20250708,5814.4891,,,,5766.0601,48.429,0.8399,,
H00300.CSI,20250707,5766.0601,,,,5788.2953,-22.2352,-0.3841,,
H00300.CSI,20250704,5788.2953,,,,5767.3218,20.9735,0.3637,,
H00300.CSI,20250703,5767.3218,,,,5731.1817,36.1401,0.6306,,
H00300.CSI,20250702,5731.1817,,,,5729.8406,1.3411,0.0234,,
H00300.CSI,20250701,5729.8406,,,,5719.9725,9.8681,0.1725,,
H00300.CSI,20250630,5719.9725,,,,5693.8808,26.0917,0.4582,,
H00300.CSI,20250627,5693.8808,,,,5725.1256,-31.2448,-0.5457,,
H00300.CSI,20250626,5725.1256,,,,5739.4465,-14.3209,-0.2495,,
H00300.CSI,20250625,5739.4465,,,,5653.6975,85.749,1.5167,,
H00300.CSI,20250624,5653.6975,,,,5586.7225,66.975,1.1988,,
H00300.CSI,20250623,5586.7225,,,,5569.6891,17.0334,0.3058,,
H00300.CSI,20250620,5569.6891,,,,5559.3183,10.3708,0.1865,,
H00300.CSI,20250619,5559.3183,,,,5604.7358,-45.4175,-0.8103,,
H00300.CSI,20250618,5604.7358,,,,5596.7994,7.9364,0.1418,,
H00300.CSI,20250617,5596.7994,,,,5601.2353,-4.4359,-0.0792,,
H00300.CSI,20250616,5601.2353,,,,5587.0594,14.1759,0.2537,,
H00300.CSI,20250613,5587.0594,,,,5625.0204,-37.961,-0.6749,,
H00300.CSI,20250612,5625.0204,,,,5621.8316,3.1888,0.0567,,
H00300.CSI,20250611,5621.8316,,,,5577.6595,44.1721,0.7919,,
H00300.CSI,20250610,5577.6595,,,,5606.202,-28.5425,-0.5091,,
H00300.CSI,20250609,5606.202,,,,5589.5462,16.6558,0.298,,
H00300.CSI,20250606,5589.5462,,,,5591.119,-1.5728,-0.0281,,
H00300.CSI,20250605,5591.119,,,,5577.5902,13.5288,0.2426,,
H00300.CSI,20250604,5577.5902,,,,5553.4702,24.12,0.4343,,
H00300.CSI,20250603,5553.4702,,,,5536.4863,16.9839,0.3068,,
H00300.CSI,20250530,5536.4863,,,,5562.3259,-25.8396,-0.4645,,
H00300.CSI,20250529,5562.3259,,,,5529.5325,32.7934,0.5931,,
H00300.CSI,20250528,5529.5325,,,,5533.6631,-4.1306,-0.0746,,
H00300.CSI,20250527,5533.6631,,,,5563.4223,-29.7592,-0.5349,,
H00300.CSI,20250526,5563.4223,,,,5594.9834,-31.5611,-0.5641,,
H00300.CSI,20250523,5594.9834,,,,5639.9267,-44.9433,-0.7969,,
H00300.CSI,20250522,5639.9267,,,,5643.3613,-3.4346,-0.0609,,
H00300.CSI,20250521,5643.3613,,,,5615.6024,27.7589,0.4943,,
H00300.CSI,20250520,5615.6024,,,,5584.4405,31.1619,0.558,,
H00300.CSI,20250519,5584.4405,,,,5601.4702,-17.0297,-0.304,,
H00300.CSI,20250516,5601.4702,,,,5627.5163,-26.0461,-0.4628,,
H00300.CSI,20250515,5627.5163,,,,5678.1549,-50.6386,-0.8918,,
H00300.CSI,20250514,5678.1549,,,,5609.9963,68.1586,1.2149,,
H00300.CSI,20250513,5609.9963,,,,5601.3686,8.6277,0.154,,
H00300.CSI,20250512,5601.3686,,,,5537.1582,64.2104,1.1596,,
H00300.CSI,20250509,5537.1582,,,,5545.543,-8.3848,-0.1512,,
H00300.CSI,20250508,5545.543,,,,5514.9297,30.6133,0.5551,,
H00300.CSI,20250507,5514.9297,,,,5481.7036,33.2261,0.6061,,
H00300.CSI,20250506,5481.7036,,,,5427.0398,54.6638,1.0072,,
H00300.CSI,20250430,5427.0398,,,,5432.2829,-5.2431,-0.0965,,
H00300.CSI,20250429,5432.2829,,,,5441.6788,-9.3959,-0.1727,,
H00300.CSI,20250428,5441.6788,,,,5449.4132,-7.7344,-0.1419,,
H00300.CSI,20250425,5449.4132,,,,5444.9268,4.4864,0.0824,,
H00300.CSI,20250424,5444.9268,,,,5448.5598,-3.633,-0.0667,,
H00300.CSI,20250423,5448.5598,,,,5444.3438,4.216,0.0774,,
H00300.CSI,20250422,5444.3438,,,,5442.3938,1.95,0.0358,,
H00300.CSI,20250421,5442.3938,,,,5424.6244,17.7694,0.3276,,
H00300.CSI,20250418,5424.6244,,,,5422.76,1.8644,0.0344,,
H00300.CSI,20250417,5422.76,,,,5423.5288,-0.7688,-0.0142,,
H00300.CSI,20250416,5423.5288,,,,5406.1201,17.4087,0.322,,
H00300.CSI,20250415,5406.1201,,,,5403.1124,3.0077,0.0557,,
H00300.CSI,20250414,5403.1124,,,,5390.7147,12.3977,0.23,,
H00300.CSI,20250411,5390.7147,,,,5368.5776,22.1371,0.4123,,
H00300.CSI,20250410,5368.5776,,,,5299.1249,69.4527,1.3106,,
H00300.CSI,20250409,5299.1249,,,,5247.3304,51.7945,0.9871,,
H00300.CSI,20250408,5247.3304,,,,5159.1958,88.1346,1.7083,,
H00300.CSI,20250407,5159.1958,,,,5550.2387,-391.0429,-7.0455,,
H00300.CSI,20250403,5550.2387,,,,5583.1282,-32.8895,-0.5891,,
H00300.CSI,20250402,5583.1282,,,,5587.8689,-4.7407,-0.0848,,
H00300.CSI,20250401,5587.8689,,,,5586.834,1.0349,0.0185,,
H00300.CSI,20250331,5586.834,,,,5626.8753,-40.0413,-0.7116,,
H00300.CSI,20250328,5626.8753,,,,5651.4838,-24.6085,-0.4354,,
H00300.CSI,20250327,5651.4838,,,,5632.7217,18.7621,0.3331,,
H00300.CSI,20250326,5632.7217,,,,5651.3163,-18.5946,-0.329,,
H00300.CSI,20250325,5651.3163,,,,5654.9861,-3.6698,-0.0649,,
H00300.CSI,20250324,5654.9861,,,,5626.023,28.9631,0.5148,,
H00300.CSI,20250321,5626.023,,,,5712.6781,-86.6551,-1.5169,,
H00300.CSI,20250320,5712.6781,,,,5763.2317,-50.5536,-0.8772,,
H00300.CSI,20250319,5763.2317,,,,5759.7177,3.514,0.061,,
H00300.CSI,20250318,5759.7177,,,,5744.002,15.7157,0.2736,,
H00300.CSI,20250317,5744.002,,,,5758.0417,-14.0397,-0.2438,,
H00300.CSI,20250314,5758.0417,,,,5621.5445,136.4972,2.4281,,
